count,id,title,address
3,2994,"Salon-de-Provence, Musée de Salon et de la Crau","Musée de Salon et de la Crau, Château de l'Emperi, Montée du Puech, 13300 Salon-de-Provence, France"
1,2995,"Menton, Musée de Préhistoire","Musée de Préhistoire Régionale, Rue Lorédan-Larchey, 06500 Menton, France"
5,2996,"Bibracte, Musée de la civilisation Celtique","Musée de la civilisation Celtique, Bibracte, France"
5,2998,"Lezoux, Musée de la céramique","Musée de la céramique, 39 rue de la République, 63190 Lezoux, France"
3,2999,"Paris, Musée de Cluny","Musée de Cluny, 6 place Paul Painlevé, 75005 Paris, France"
1,3000,"Rennes, Musée de Bretagne","Musée de Bretagne, 10 cours des Alliés, 35000 Rennes, France"
1,3001,"Vannes, Musée d'Histoire et d'Archéologie","Musée d'Histoire et d'Archéologie, 2 rue Noé BP 509, 56019 Vannes, France"
1,3002,"Guéret, Musée d'art et d'archéologie","Musée d'art et d'archéologie, Avenue de la Sénatorerie, 23000 Guéret, France"
1,3003,"Paris, Musée Carnavalet","Musée Carnavalet, 23 rue de Sévigné, 75003 Paris, France"
1,3004,"Sens, Musée Archéologique","Musée Archéologique, 135 rue des Déportés et de la Résistance, 89100 Sens, France"
18,3005,"Nîmes, Musée Archéologique","Musée Archéologique de Nîmes, 13 Boulevard Amiral Courbet, 30000 Nîmes, France"
1,3006,"Auxerre, Musée Saint-Germain","Musée Saint-Germain (Musée archéologique), 2 bis place St-Germain, 89000 Auxerre, France"
11,3007,"Alise-Sainte-Reine, Musée Alésia","Musée Alésia, BP 49, 1, route des Trois Ormeaux, 21150 Alise-Sainte-Reine, France"
1,3008,"Corseul, Musée archéologique","Le Musée archéologique, Mairie de Corseul, 1 rue du Temple de Mars, 22130 Corseul, France"
1,3009,"Évreux, Ancien Évêché","Ancien Évêché, 6, rue Charles Corbeau, 27000 Évreux"
1,3010,"Schio, Museo Civico","Museo Civico, Schio, Italia"
16,3011,"Trento, Museo tridentino di scienze naturali","Museo Tridentino di scienze naturali (MTSN), Via Calepina 14, 38122 Trento, Italia"
8,3012,"Bozen, Stadtmuseum","Stadtmuseum Bozen, Sparkassenstrasse 14, 39100 Bozen/Bolzano, Italia"
7,3013,"Tirol, Landesmuseum Schloss Tirol","Landesmuseum Schloss Tirol, Via Castello 24, 39019 Tirol, Italia"
1,3014,"Verona, Museo Miniscalchi Erizzo","Museo Miniscalchi Erizzo, Via San Mamaso 2, 37121 Verona, Italia"
20,3015,"Verona, Soprintendenza Archeologica per il Veneto","Nucleo Operativo di Verona della Soprintendenza per i Beni Archeologici per il Veneto, Piazza San Fermo, 3, 37121 Verona, Italia"
3,3016,"Schluderns, Private collection Karl Poh","Private collection of Karl Poh, Schluderns, Italia"
1,3017,"Saint-Pierre-d'Albigny, Dépôt de fouilles archéologiques","Dépôt de fouilles archéologiques, Alba-la-Romaine, France"
1,3019,"Avignon, Private collection Léon Germand","Private collection of Léon Germand, Avignon, France"
2,3020,"Banassac, Dépôt archéologique","Dépôt archéologique, Banassac, France"
3,3021,"Beaucaire, Société d’Histoire et d’Archéologie de Beaucaire","Société d’Histoire et d’Archéologie de Beaucaire (S.H.A.B, 76 Bis rue de Nimes, 30300 Beaucaire, France"
5,3022,"Beaucaire, Musée du Vieux","Musée du Vieux, Beaucaire, France"
1,3023,"Beziers, Société d'Archéologie","La Société Archéologique, Scientifique et Littéraire de Béziers, Hôtel Bergé, 14 rue des Docteurs Bourguet., 34545 Béziers Cedex, France"
2,3024,"Caveirac, Dépôt archéologique","Dépôt archéologique, Caveirac, France"
4,3025,"Châteaubleau, Dépôt de fouilles","Dépôt de fouilles, Châteaubleau, France"
1,3026,"Lille, Direction des Antiquités de Pas-de-Calais","Direction des Antiquités de Pas-de-Calais, Lille, France"
1,3027,"Gropello Cairoli, Museo","Museo, Gropello Cairoli, Italia"
2,3028,"Caveirac, Centre archéologique","Musée archéologique départemental de Jublains (Centre archéologique), 13 rue de la Libération, 53160 Jublains, France"
17,3029,"Millau, Dépôt archéologique de La Graufesenque","Dépôt archéologique de La Graufesenque, Avenue Louis Balsan, 12100 Millau, France"
1,3030,"Lesneven, Dépôt de fouilles","Dépôt de fouilles, Lesneven, France"
11,3031,"Marignane, Mairie","Mairie de Marignane, Hôtel de Ville, Cours Mirabeau, 13700 Marignane, France"
1,3032,"Meaux, Musée Bossuet","Musée Bossuet, Palais épiscopal, 5, place Charles-de-Gaulle, 77100 Meaux, France"
1,3033,"Montpellier, Direction des Antiquités de Montpellier","Direction des Antiquités de Montpellier, Montpellier, France"
13,3034,"Moulins, Musée Anne-de-Beaujeu","Musée Anne-de-Beaujeu, Place du colonel Laussedat, 03000 Moulins, France"
1,3035,"Roanne, Dépôt de fouilles","Dépôt de fouilles, Roanne, France"
2,3036,"Ventabren, Mairie","Mairie de Marignane, 17 Grand' Rue, 13122 Ventabren, France"
1,3037,"Clermont-Ferrand, Hospital collection","Hospital collection, Clermont-Ferrand, France"
2,3038,"Beaucaire, Ferrenc collection","Ferrenc collection, Beaucaire, France"
1,3039,"Mouriès, Casado collection","Casado collection, Mouriès, France"
1,3040,"Reims, Mowat collection","Mowat collection, Reims, France"
1,3041,"Oppède, Private collection of Dr. Bruneau de Marseille","Private collection of Dr. Bruneau de Marseille`, Oppède, France"
3,3042,"Lezoux, Plicque collection","Plicque collection, Lezoux, France"
1,3043,"Scaldasole, Private collection of Dr. Antonio Strada","Private collection of Dr. Antonio Strada, Castello di Scaldasole, Piazza Castello, Scaldasole, Pavia, Italia"
1,3044,"Villetelle, Dépôt archéologique","Dépôt archéologique, Villetelle, France"
2,3045,"Villevieille, Private collection of Madame de Beauregard","Private collection of Madame de Beauregard, Villevieille, France"
4,3046,"Verona, Museo Civico di Storia Naturale","Museo Civico di Storia Naturale [MCSN], Lungadige Porta Vittoria, 9, 37129 Verona, Italia"
4,3047,"Trento?, Landesdenkmal für Südtirol","Landesdenkmal für Südtirol, Trento?, Italia"
19,3048,"Verbania Pallanza, Museo del Paesaggio","Museo del Paesaggio, Palazzo Viani, Via Ruga 44, 28922 Verbania Pallanza, Italia"
6,3049,"Torino, Soprintendenza per i Beni Archeologici del Piemonte","Soprintendenza per i Beni Archeologici del Piemonte (Soprintendenza archeologica di Torino), Piazza San Giovanni, 2, Torino, Italia"
4,3050,"Mergozzo, Museo Civico Antiquarium","Museo Civico Antiquarium (Antiquarium di Mergozzo), Via Roma 8, 28802 Mergozzo, Italia"
5,3051,"Sesto Calende, Museo Civico","Museo Civico, Piazza Mazzini, 1, 21018 Sesto Calende (Varese), Italia"
13,3052,"Oleggio, Museo Civico Carlo Giacomo Franchini","Museo Civico Carlo Giacomo Franchini - Palazzo Bellini, Piazza Martiri, 10, Oleggio, Italia"
1,3053,"Novara, Museo Lapidario della Canonica","Museo Lapidario della Canonica (Museo Lapidario, Museo Lapidario nella Canonica di Santa Maria a Novara), Canonica di Santa Maria delle Grazie, Vicolo della Canonica 9/14, 28100 Novara, Italia"
25,3054,"Arsago Seprio, Civico Museo Archeologico","Civico Museo Archeologico, Viale R. Vanoni 20, 21010 Arsago Seprio, Italia"
113,3055,"Bergamo, Civico Museo Archeologico","Civico Museo Archeologico, Piazza Cittadella, 9, 24121 Bergamo, Italia"
7,3056,"Brescia, Museo di Santa Giulia","Museo di Santa Giulia (Museo del monastero di Santa Giulia in Brescia), Monastero di Santa Giulia, Via Musei 81/b, 25121 Brescia, Italia"
2,3057,"Remedello, Museo Civico Archeologico","Museo Civico Archeologico, Via Cappellazzi 1, 25010 Remedello (Brescia), Italia"
1,3058,"Mantova, Museo Archeologico Nazionale","Museo Archeologico Nazionale, Piazza Castello, 46100 Mantova, Italia"
4,3059,"Oderzo, Museo Civico Archeologico","Museo Civico Archeologico Eno Bellis, Via Garibaldi, 63, 31046 Oderzo (Treviso), Italia"
1,3060,"Povegliano Veronese, Museo Civico Archeologico","Museo Civico Archeologico, Via Balladoro 15/E, 37064 Povegliano Veronese, Italia"
49,3061,"Arezzo, Museo Archeologico Nazionale Gaio Cilnio Mecenate","Museo Archeologico Nazionale / Statale Gaio Cilnio Mecenate, Via Margaritone, 10, 52100 Arezzo, Italia"
15,3062,"Varese, Museo Archeologico Civico","Museo Archeologico Civico - Musei Civici, Piazza della Motta, 4, 21100 Varese, Italia"
1,3064,"Gallarate, Museo Civico","Museo Civico, Via del Borgo Antico 4, 21013 Gallarate, Italia"
2,3065,"Lugano, Museo Storico","Museo Storico, Villa Saroli, Viale Franscini 9, 6900 Lugano, Svizzera"
2,3066,"Pontremoli, Museo delle Statue Stele Lunigianesi","Museo delle Statue Stele Lunigianesi, Castello del Piagnaro, 54027 Pontremoli, Italia"
1,3067,"Breno, Museo Camuno CAMUS","Museo Camuno CAMUS, Palazzo della Cultura, Piazza Guglielmo Ghislandi, 4, 25043 Breno, Italia"
6,3068,"Locarno, Museo Civico e Archeologico","Museo Civico e Archeologico, Castello Visconteo, Via al Castello, 6600 Locarno, Svizzera"
3,3069,"Bellinzona, Museo Castello di Montebello","Museo Castello di Montebello, Castello di Montebello, 6500 Bellinzona, Svizzera"
3,3070,"Brescia, Capitolium","Capitolium (Area Archeologica del Capitolium, Museo Romano), Capitolium, Via Musei 57/d, 25121 Brescia, Italia"
3,3071,"Aosta, Soprintendenza per i Beni e le Attività Culturali","Soprintendenza per i Beni e le Attività Culturali, Piazza Narbonne, 3, 11100 Aosta, Italia"
4,3072,"Curio, Museo del Malcantone","Museo del Malcantone, Via Museo 1, 6986 Curio, Svizzera"
6,3073,"Gottolengo, Museo Civico","Museo Civico - Casa Torre, Piazza 20 Settembre, 25023 Gottolengo, Italia"
2,3074,"Levo, Stresa, Santuario dei Santi Giacomo e Filippo","Santuario dei Santi Giacomo e Filippo, Via Santi Giacomo e Filippo, 28838 Levo, Stresa, Italia"
2,3075,"Rome, Vatican, Museo Gregoriano Etrusco","Museo Gregoriano Etrusco, Viale Vaticano 13, 00165 Città del Vaticano, Città del Vaticano - Roma, Italia"
15,3076,"Bergamo, Soprintendenza per i Beni Archeologici della Lombardia","Soprintendenza per i Beni Archeologici della Lombardia, Bergamo, Italia"
18,3077,"Milan, Soprintendenza per i Beni Archeologici della Lombardia","Soprintendenza per i Beni Archeologici della Lombardia, Milano, Italia"
4,3078,"Bellinzona, Ufficio Cantonale dei Beni Culturali","Ufficio Cantonale dei Beni Culturali (UBC), Viale Stefano Franscini 30a, 6500 Bellinzona, Svizzera"
2,3079,"Ghisalba, Antiquarium Comunale","Antiquarium Comunale, Via Antonio Locatelli 5, 24050 Ghisalba, Italia"
2,3080,"Brescia, Palazzo Martinengo","Palazzo Martinengo, Piazza del Foro, 25121 Brescia, Italia"
3,3081,"Legnano, Museo Civico Guido Sutermeister","Museo Civico Guido Sutermeister, Corso Garibaldi 225, 20025 Legnano (Varese), Italia"
1,3084,"Bioggio, Chiesa di San Maurizio","Chiesa di San Maurizio, Via San Maurizio 4, 6934 Bioggio, Svizzera"
7,3085,"Biella, Museo del Territorio Biellese","Museo del Territorio Biellese, Chiostro di San Sebastiano, Via Quintino Sella, 13900 Biella, Italia"
1,3086,"Épinal, Musée historique et archéologique","Musée historique et archéologique du Chapitre, 14, rue du Chapitre, 88000 - Épinal, La France"
19,3087,"Acqui Terme, Museo Civico Archeologico","Museo Civico Archeologico a Acqui Terme, Via Al Castello, 15011 Acqui Terme (Alessandria), Italia"
1,3088,"Agno, Museo Plebano","Museo plebano, Chiesa di San Provino, 6982 Agno, Svizzera"
2,3090,"Ala, Museo Civico Luigi Dalla Laita","Museo Civico Luigi Dalla Laita, Via C. Battisti, 2, Ala (Trento), Italia"
26,3091,"Alatri, Museo Civico","Museo Civico, Palazzo Gottifredo, Corso Cavour, 5, 03011 Alatri (Frosinone), Italia"
52,3092,"Alba, Museo Civico Archeologico","Museo Civico Archeologico e di Scienze Naturali Federico Eusebio, via Vittorio Emanuele 19, 12051 Alba (Cuneo), Italia"
1,3093,"Albano Laziale, Cattedrale di San Pancrazio","Cattedrale di San Pancrazio, Piazza di San Pancrazio, 5/D, 00152 Albano Laziale (Roma), Italia"
52,3094,"Albenga, Museo Civico Ingauno","Museo Civico Ingauno, Palazzo Vecchio del Comune, Via Nino Lamboglia, 17031 Albenga (Savona), Italia"
7,3095,"Albenga, Museo Diocesano","Museo Diocesano di Arte Sacra, Palazzo Vescovile, Via Episcopio 5, 17031 Albenga (Savona), Italia"
11,3096,"Alessandria, Musei Civici","Musei Civici - Sale di Palazzo Cuttica, Palazzo Cuttica di Cassine, Via Parma 1, 15100 Alessandria, Italia"
4,3097,"Alife, Soprintendenza Archeologica","Soprintendenza Archeologica Delle Province di Napoli e Caserta, Piazza XIX Ottobre, 1, 81011 Alife, Italia"
1,3098,"Altamura, Museo Nazionale Archeologico","Museo Nazionale Archeologico, Via Santeramo, 88, Altamura (Bari), Italia"
2,3099,"Amalfi, Museo Arsenale","Museo Arsenale di Amalfi, Largo Cesareo Console, 3, 84011 Amalfi (Salerno), Italia"
53,3100,"Amelia, Museo Comunale","Museo Archeologico Comunale, Piazza Augusto Vera, 10, 05022 Amelia (Terni), Italia"
1,3101,"Amelia, Palazzo Comunale","Palazzo Comunale, Piazza Giacomo Matteotti, 05022 Amelia (Terni), Italia"
10,3102,"Anagni, Monastero Suore Cistercensi della Carità","Congregazione Suore Cistercensi della Carità, Casa Madre - Anagni, Via Vittorio Emanuele,238, 03012- Anagni (Frosinone), Italia"
45,3103,"Anagni, Museo del Duomo","Museo de Tesoro del Duomo / Museo della Cattedrale, Via Leone XIII 3, 03012 Anagni (Frosinone), Italia"
7,3104,"Anagni, Palazzo Comunale","Palazzo Comunale, Anagni (Frosinone), Italia"
22,3105,"Ancona, Soprintendenza Archeologica delle Marche","Soprintendenza Archeologica delle Marche, Via Birarelli, 18, 60121 Ancona, Italia"
4,3106,"Ancona, Museo Diocesano","Museo Diocesano, Piazzale del Duomo, 9, Ancona, Italia"
2,3107,"Angera, Civico Museo Archeologico","Civico Museo Archeologico, Via Marconi 2, Angera (Varese), Italia"
13,3108,"Rome, Deutsches Archäologisches Institut","Deutsches Archäologisches Institut / Istituto Archeologico Germanico, Roma, Italia"
1,3109,"Anzio, Museo Civico Archeologico","Museo Civico Archeologico, Via di Villa Adele, 2, 00042 Anzio (Roma), Italia"
909,3110,"Aquileia, Museo Archeologico Nazionale","Museo Archeologico Nazionale, Via Roma, 1, 33051 Aquileia (Udine), Italia"
2,3111,"Aquileia, Museo Paleocristiano","Museo Paleocristiano, Piazza Pirano, 33051 Aquileia (Udine), Italia"
1,3112,"Arcevia, Museo Archeologico Statale","Museo Archeologico Statale, Corso Mazzini, 60011 Arcevia (Ancona), Italia"
2,3114,"Arezzo, Collezione I (Palazzo del Capitano del Popolo)","Palazzo del Capitano del Popolo, Corso Italia 14, Arezzo, Italia"
35,3115,"Sestino, Antiquarium Nazionale","Antiquarium Nazionale, Sestino (Arezzo), Italia"
1,3116,"Ariano Irpino, Antiquarium","Antiquarium di Ariano Irpino, Palazzo Anzani, Via Donato Anzani 8, Ariano Irpino, Italia"
6,3117,"Ascoli Piceno, Museo Archeologico Statale","Museo Archeologico Statale Nazionale - Palazzo Panichi, Piazza Arringo, 28, 63100 Ascoli Piceno, Italia"
2,3118,"Ascoli Satriano, Museo Archeologico Pasquale Rosario","Museo Archeologico Pasquale Rosario, 68, Via Santa Maria Del Popolo, 71022 Ascoli Satriano (Foggia), Italia"
2,3119,"Ascoli Satriano, Parco Archeologico dei Dauni","Parco Archeologico dei Dauni, Largo Maria Teresa di Lascia, 1, 71022 Ascoli Satriano (Foggia), Italia"
2,3122,"Assisi, Museo Diocesano","Museo Diocesano e Cripta di San Rufino - Palazzo dei Canonici, Piazza San Rufino, 3, 06081 Assisi (Perugia), Italia"
2,3123,"Assisi, Museo dell'Abbazia di San Pietro","Museo dell' Abbazia di San Pietro, Piazza San Pietro, 1, 06081 Assisi (Perugia), Italia"
14,3124,"Assisi, Palazzo Bartocci Fontana","Palazzo Bartocci Fontana, Via San Francesco 8, Assisi (Perugia), Italia"
2,3125,"Asti, Museo di Sant'Anastasio","Cripta e Museo di Sant'Anastasio, Corso Alfieri 365/a, Asti, Italia"
2,3126,"Atena Lucana, Antiquarium","Antiquarium comunale di Atena Lucana, Via Santa Maria, Atena Lucana (Salerno), Italia"
8,3127,"Atina, Museo Civico Archeologico","Museo Archeologico di Atina, Via Vittorio Emanuele III, 03042 Atina (Frosinone), Italia"
1,3128,"Atri, Museo Diocesano","Museo Diocesano, Via Roma, Atri (Teramo), Italia"
7,3129,"Atripalda, Museo del Palazzo","Museo del Palazzo ex Dogana dei Grani, Piazza Umberto I, Atripalda (Avellino), Italia"
1,3130,"Avezzano, Museo Lapidario Comunale","Museo Lapidario Comunale, Avezzano, Italia"
11,3131,"Baia, Soprintendenza Archeologica","Soprintendenza Archeologica, Via Sella di Baia - Baia, 80070 Bacoli, Italia"
13,3132,"Bari, Laboratorio di Archeologia (DSCC), Università degli Studi di Bari","Laboratorio di Archeologia, Dipartimento di Studi Classici e Christiani, Università degli Studi di Bari, Strada Torretta (Città Vecchia), 70122 Bari, Italia"
1,3133,"Bari, Museo Diocesano","Museo Diocesano - Sezione Bari, Via dei Dottula, 70122 Bari, Italia"
2,3134,"Bari, Soprintendenza per i Beni Archeologici e Paesaggistici","Soprintendenza per i Beni Archeologici e Paesaggistici per le province di Bari, Barletta-Andria-Trani e Foggia, Castello Svevo, Piazza Federico II di Svevia, 4, 70123 Bari, Italia"
4,3135,"Barletta, Museo Civico","Museo Civico di Barletta, Castello Svevo, Piazza Castello, 70051 Barletta, Italia"
6,3136,"Canne della Battaglia, Antiquarium","Antiquarium di Canne della Battaglia, Via Rizzitelli 62, 70051 Barletta, Italia"
1,3137,"Bastia Umbra, Municipio di Bastia Umbra","Municipio di Bastia Umbra, Bastia Umbra, Italia"
12,3139,"Bene Vagienna, Museo Civico Archeologico","Museo Civico Archeologico, Via Roma 125, Bene Vagienna, Italia"
10,3140,"Berlin, Altes Museum","Altes Museum, Am Lustgarten, 10178 Berlin, Deutschland"
63,3141,"Berlin, Pergamon Museum","Pergamon Museum - Antikensammlung / Antikenabteilung, Staatlichen Museum, Bodestraße 1-3, 10178 Berlin, Deutschland"
19,3142,"Bettona, Museo Comunale","Museo Comunale, Piazza Cavour, 3, 06084 Bettona (Perugia), Italia"
14,3143,"Birmingham, Museum and Art Gallery","Birmingham Museum and Art Gallery, Chamerlain Square, Birmingham, UK - England"
9,3144,"Bisceglie, Museo Civico Archeologico","Museo Civico Archeologico, Via Giulio Frisari 5, Bisceglie, Italia"
3,3145,"Bojano, Deposito Comunale","Deposito Comunale alle spalle della chiesa di S. Erasmo, Largo Episcopio, 86021 Bojano, Italia"
19,3146,"Bologna, Dipartimento di Archeologia","Università di Bologna, Dipartimento di Archeologia, Via Zamboni 38, 40126 Bologna, Italia"
53,3147,"Bolsena, Lapidario della Chiesa di Santa Cristina","Lapidario della Chiesa di Santa Cristina, Bolsena (Viterbo), Italia"
15,3148,"Bolsena, Museo Territoriale del Lago di Bolsena","Museo Territoriale del Lago di Bolsena, Rocca Monaldeschi della Cervara, Piazza Monaldeschi, 01023 Bolsena, Italia"
1,3149,"Bordighera, Museo Bicknell","Museo Bicknell, Bordighera, Italia"
1,3150,"Assisi, Orto del Vescovado","Orto del Vescovado, Diocesi di Assisi - Nocera Umbra - Gualdo Tadino, Piazza Vescovado, 3, 06081 Assisi (Perugia), Italia"
1,3151,"Borgo San Dalmazzo, Museo dell'Abbazia San Dalmazzo di Pedona","Museo dell' Abbazia San Dalmazzo di Pedona, Via Ospedale 2, 12011 Borgo San Dalmazzo (Cuneo), Italia"
15,3152,"Bovino, Museo Civico Archeologico","Museo Civico Archeologico Carlo Gaetano Nicastro, Villa Comunale, 71023 Bovino (Foggia), Italia"
1,3153,"Bovolone, Biblioteca Civica","Biblioteca Civica Mario Donadoni Bovolone, Via Vescovado 7, 37051 Bovolone (Verona), Italia"
22,3154,"Bra, Museo Civico di Archeologia","Museo Civico di Archeologia Storia Arte, Palazzo Traversa, Via Parpera 4, Bra, Italia"
2,3155,"Braunschweig, H.A. Ulrich Museum","Herzog Anton Ulrich Museum, Museumstrasse, 38100 Braunschweig, Deutschland"
1,3156,"Breda di Piave, Municipio di Breda di Piave","Municipio di Breda di Piave, Sala Consiliare, Piazza Olivi, 16, Breda di Piave (Treviso), Italia"
1,3158,"Brescia, Museo della Mille Miglia","Museo della Mille Miglia, Viale della Bornata 123, 25135 San Eufemia - Brescia, Italia"
3,3159,"Brescia, Soprintendenza Archeologica della Lombardia","Soprintendenza Archeologica della Lombardia, Piazza Labus, 3, Brescia, Italia"
12,3160,"Buccino, Museo Archeologico Nazionale","Museo Archeologico Nazionale Marcello Gigante, Piazza Municipio, 1, 84021 Buccino, Italia"
26,3161,"Buttrio, Villa di Toppo Florio","Collezione di Toppo, Villa Florio / Villa di Toppo Florio, Via Morpugo 6-8, Buttrio (Udine), Italia"
1,3163,"Cagli, Museo Archeologico e della Via Flaminia","Museo Archeologico e della Via Flaminia, Via Leopardi, 61043 Cagli, Italia"
1,3165,"Cairo Montenotte, Municipio","Municipio di Cairo Montenotte, Corso Italia 45, 17014 Cairo Montenotte, Italia"
1,3166,"Cairo Montenotte, Museo Civico","Museo Civico di Cairo Montenotte, Via Artisi 1, Cairo Montenotte (Savona), Italia"
1,3167,"Calvi Risorta, Soprintendenza Archeologica di Napoli","Soprintendenza Archeologica di Napoli, Via Cales 44, Calvi Risorta, Italia"
4,3168,"Camerino, Museo Civico Archeologico","Museo Civico Archeologico - convento di San Domenico, Piazza dei Constanti, 1, 62032 Camerino (Macerata), Italia"
2,3169,"Canelli, Deposito Comunale","Deposito Comunale, Canelli (Asti), Italia"
7,3170,"Canosa di Puglia, Soprintendenza per i Beni Archeologici della Puglia","Soprintendenza per i Beni Archeologici della Puglia, Palazzo Sinesi, Via Kennedy 18, Canosa di Puglia (Barletta-Andria-Trani, formerly Bari), Italia"
1,3171,"Canosa di Puglia, Area Archeologia e Antiquarium San Leucio","Area Archeologia e Antiquarium San Leucio, Strada vicinale Santa Lucia, 76012 Canosa di Puglia (Barletta-Andria-Trani, formerly Bari), Italia"
2,3172,"Cantalupo in Sabina, Palazzo Camuccini","Palazzo Camuccini, Piazza Camuccini, 2, 02040 Cantalupo in Sabina, Italia"
2,3173,"Cantiano, Museo Archeologico e della Via Flaminia","Museo Archeologico e della Via Flaminia 'G. C. Corsi', Via IV Novembre 1, 61044 Cantiano, Italia"
2,3174,"Capri, Certosa di San Giacomo","Certosa di San Giacomo, Via Certosa, 80073 Capri (Napoli), Capri - Italia"
2,3175,"Capri, Palazzo a Mare","Palazzo a Mare, Capri, Italia"
2,3176,"Capri, Villa Bismarck","Villa Bismarck, Via Palazzo a Mare 40, Capri, Capri - Italia"
1,3177,"Carpi, Museo della Città","Museo della Città, Musei di Palazzo dei Pio, Piazza dei Martiri, 68, 41012 Carpi (Modena), Italia"
5,3178,"Carrara, Accademia di Belle Arti","Accademia di Belle Arti di Carrara (ABAC), Via Roma 1, 54033 Carrara, Italia"
1,3179,"Carrara, Museo del Marmo","Museo Civico del Marmo dei Beni Culturali della città di Carrara, Viale XX Settembre Carrara, Carrara, Italia"
13,3180,"Carsulae, Area Archeologico","Area Archeologico di Carsulae, Strada di Carsoli 8, 05100 Terni, Italia"
1,3181,"Casale Monferrato, Museo Archeologico","Museo Civico Archeologico, Via Cavour 5, 15033 Casale Monferrato, Italia"
2,3182,"Casalnuovo Monterotaro, Museo Civico di Storia Naturale","Museo Civico di Storia Naturale, Viale Di Vittorio, Casalnuovo Monterotaro (Foggia), Italia"
28,3183,"Casapulla, Palazzo Stasio-Pellegrino","Palazzo Stasio-Pellegrino, Casapulla, Italia"
1,3184,"Cascia, Lapidario","Lapidario, Cascia, Italia"
1,3186,"Casola in Lunigiana, Museo territoriale dell'Alta Valle Aulella","Museo territoriale dell'Alta Valle Aulella, Via IV Novembre, 54014 Casola in Lunigiana, Italia"
1,3187,"Casteggio, Civico Museo Archeologico","Civico Museo Archeologico di Casteggio e dell' Oltrepo Pavese, Palazzo Certosa Cantù, Via Circonvallazione Cantù 62, 27045 Casteggio, Italia"
1,3188,"Castel Madama, Galleria La Tombola","Galleria La Tombola, Castel Madama, Italia"
10,3189,"Castellammare di Stabia, Soprintendenza","Soprintendenza Speciale per i beni Archeologici di Napoli e Pompei, Via Varano 1, 80053 Castellammare di Stabia (Napoli), Italia"
6,3190,"Castellammare di Stabia, Museo Diocesano","Museo Diocesano Sorrentino-Stabiese, Piazza Giovanni XXIII, 80053 Castellammare di Stabia (Napoli), Italia"
4,3191,"Castelleone di Suasa, Parco Archeologico","Parco Archeologico Regionale della Città Romana di Suasa, Contrada Pian Volpello, 60010 Castelleone di Suasa (Ancona), Italia"
2,3192,"Castelleone di Suasa, Laboratorio dell'Università di Bologna","Laboratorio dell'Università di Bologna, Museo Civico Archeologico della Città Romana di Suasa, Via Ospedale 7, Castelleone di Suasa, Italia"
1,3193,"Castelseprio, Antiquarium","Antiquarium di Parco Archeologico di Castelseprio, Via Castelvecchio 1513, Castelseprio, Italia"
1,3194,"Cattolica, Municipio","Municipio di Cattolica, Piazza Roosevelt, 5, 47841 Cattolica (Rimini), Italia"
1,3195,"Cattolica, Antiquarium Comunale","Museo Antiquarium Comunale, Via Pascoli 23, 47841 Cattolica, Italia"
4,3196,"Cava de Tirreni, Lapidario di Abbazia della SS. Trinità","Lapidario dell'Abbazia della SS. Trinità, Via M. Morcaldi 6, Badia di Cava, Cava de Tirreni, Italia"
4,3197,"Cefalù, Museo Mandralisca","Museo Mandralisca, Via Mandralisca 13, Cefalù, Italia"
2,3198,"Cervignano del Friuli, Castello di Strassoldo","Castello di Strassoldo di Sopra, Via dei Castelli 21, 33050 Strassoldo - Cervignano del Friuli (Udine), Italia"
10,3199,"Cesena, Museo Archeologico","Museo Archeologico, Museo di Qualità Emilia-Romagna, Chiostro di San Francesco, Via Montalti, Cesena, Italia"
1,3200,"Château-Gontier, Musée Municipal","Musée Municipal, Rue Jean Bourré 2, Château-Gontier-Bazouges, La France"
2,3201,"Château-Gontier, Musée Bibliothèque","Musée Bibliothèque, Château-Gontier, La France"
4,3202,"Cherasco, Museo Civico","Museo Civico Giovan Battista Adriani, Via Ospedale 40, 12062 Cherasco (Cuneo), Italia"
3,3203,"Chieri, Civico Museo Archeologico","Civico Museo Archeologico, Via de Maria, 10023 Chieri (Torino), Italia"
4,3204,"Chiusi, Museo della Cattedrale","Museo della Cattedrale, Piazza Duomo, 7, 53043 Chiusi, Italia"
1,3205,"Ciciliano, Antiquarium","Antiquarium, Piazza del Municipio, 1?, Ciciliano (Roma), Italia"
64,3206,"Cimitile, Complesso Basiliche Paleocristiane","Complesso Basiliche Paleocristiane / Complesso Basilicale di San Felice, Via Madonnelle, 80030 Cimitile (Napoli), Italia"
17,3207,"Cingoli, Museo Archeologico Statale","Museo Archeologico Statale, Piazza Vittorio Emanuele II, 5, 62011 Cingoli (Macerata), Italia"
282,3208,"Rome, Vatican, Musei Vaticani","Musei Vaticani, Viale Vaticano, 00165 Città del Vaticano - Roma, Italia"
13,3209,"Rome, Vatican, Grotte Vaticane","Grotte Vaticane, Viale Vaticano, Città del Vaticano - Roma, Italia"
1,3210,"Rome, Vatican, Autoparco Vaticano","Musei Vaticani - Autoparco Vaticano - Antiquarium, Viale Vaticano, Città del Vaticano - Roma, Italia"
432,3211,"Rome, Vatican, Galleria lapidaria","Musei Vaticani - Galleria lapidaria - Ambulacrum Iulianum, Viale Vaticano, Città del Vaticano - Roma, Italia"
